customerID,Gender,Elderly,Married,Dependents,Time_as_a_customer,PhoneService,Internet_Service,Security_Service,Technical_Support,StreamingTV,Contract_type,Payment_Method,Monthly_Payment,Total_Paid,Churn
1098-KFQEC,f,0,1,1,55,1.0,no,0,0,0,two year,credit card (automatic),19.4,1083.0,0.0
7190-XHTWJ,f,0,0,0,38,1.0,no,0,0,0,one year,mailed check,19.3,755.5,0.0
0621-TWIEM,m,0,0,0,10,1.0,dsl,0,0,0,month-to-month,electronic check,45.55,402.6,1.0
3537-RYBHH,f,1,1,0,47,1.0,dsl,1,0,0,month-to-month,credit card (automatic),67.45,3252.0,0.0
2485-ITVKB,f,0,1,0,2,0.0,dsl,0,0,0,month-to-month,electronic check,35.1,68.75,1.0
3669-OYSJI,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,credit card (automatic),46.2,46.2,1.0
1612-EOHDH,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,45.15,45.15,1.0
6702-OHFWR,m,1,0,0,1,0.0,dsl,0,0,0,month-to-month,electronic check,43.3,43.3,1.0
5296-BFCYD,m,0,1,1,46,1.0,no,0,0,0,two year,mailed check,20.1,936.85,0.0
4510-PYUSH,f,1,0,0,38,1.0,dsl,1,0,0,month-to-month,credit card (automatic),57.15,2250.65,1.0
9359-JANWS,f,0,1,0,65,1.0,dsl,1,1,0,two year,credit card (automatic),58.9,3857.1,0.0
7517-SAWMO,f,0,1,0,19,1.0,fiber optic,1,0,0,month-to-month,electronic check,73.2,1441.1,1.0
4143-HHPMK,m,0,0,0,52,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.35,4338.6,1.0
3279-DYZQM,m,0,1,1,71,1.0,no,0,0,0,two year,mailed check,19.45,1378.45,0.0
7054-LGEQW,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.95,45.95,1.0
0523-VNGTF,f,1,0,0,52,0.0,dsl,0,1,1,month-to-month,electronic check,50.5,2566.3,0.0
9575-IWCAZ,m,0,1,0,6,1.0,no,0,0,0,one year,mailed check,25.1,171.0,0.0
7105-MXJLL,f,1,1,0,26,1.0,dsl,0,0,0,one year,mailed check,60.7,1597.4,0.0
7064-FRRSW,m,1,0,0,48,1.0,fiber optic,0,0,1,one year,electronic check,99.0,4744.35,0.0
7940-UQQUG,f,0,1,1,64,1.0,fiber optic,1,1,1,one year,bank transfer (automatic),104.4,6721.6,0.0
0923-PNFUB,f,0,0,0,3,1.0,fiber optic,0,0,1,month-to-month,electronic check,83.75,247.25,1.0
3961-SXAXY,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),44.05,44.05,0.0
7010-BRBUU,m,0,1,1,72,1.0,no,0,0,0,two year,credit card (automatic),24.1,1734.65,0.0
3566-HJGPK,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.55,45.55,0.0
3062-ICYZQ,f,0,1,1,51,1.0,fiber optic,1,0,0,month-to-month,electronic check,93.8,4539.35,0.0
9938-PRCVK,f,0,1,1,41,1.0,no,0,0,0,two year,bank transfer (automatic),19.7,804.25,0.0
0973-KYVNF,f,0,1,1,72,1.0,dsl,1,0,1,two year,credit card (automatic),70.65,5011.15,0.0
5129-HHMZC,f,0,1,0,43,1.0,dsl,1,1,1,two year,credit card (automatic),86.45,3574.5,0.0
9637-CDTKZ,m,0,1,0,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),114.1,8086.4,0.0
3946-JEWRQ,m,0,1,0,47,1.0,fiber optic,0,0,1,one year,credit card (automatic),95.2,4563.0,0.0
7873-CVMAW,m,0,0,0,72,1.0,dsl,1,1,1,two year,credit card (automatic),88.55,6362.35,0.0
0463-WZZKO,m,0,0,0,3,1.0,no,0,0,0,month-to-month,credit card (automatic),20.75,67.1,0.0
3494-JCHRQ,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.05,70.05,1.0
6474-FVJLC,m,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.0,165.45,1.0
4524-QCSSM,m,0,0,0,26,0.0,dsl,1,0,0,month-to-month,bank transfer (automatic),44.65,1156.55,0.0
5832-EXGTT,m,0,1,1,29,1.0,dsl,1,0,0,month-to-month,mailed check,60.2,1834.15,0.0
8840-DQLGN,f,1,1,0,35,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),100.5,3653.35,1.0
2039-JONDJ,m,0,0,0,27,1.0,dsl,1,0,0,one year,bank transfer (automatic),55.45,1477.65,0.0
7217-JYHOQ,m,0,1,1,24,1.0,dsl,1,1,0,month-to-month,credit card (automatic),70.3,1706.45,0.0
6695-FRVEC,m,0,1,1,67,1.0,dsl,1,1,0,two year,bank transfer (automatic),60.4,3953.7,0.0
4547-LYTDD,f,0,0,0,16,1.0,fiber optic,0,0,0,month-to-month,electronic check,72.65,1194.3,1.0
9894-QMIMJ,f,0,0,0,23,1.0,dsl,0,0,0,one year,bank transfer (automatic),55.8,1327.85,0.0
8069-YQQAJ,m,0,0,0,14,0.0,dsl,0,0,0,month-to-month,mailed check,31.1,419.7,0.0
6770-XUAGN,f,0,1,1,1,1.0,no,0,0,0,month-to-month,electronic check,21.0,21.0,1.0
4193-ORFCL,f,1,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.1,45.1,1.0
1636-NTNCO,m,1,0,0,4,0.0,dsl,0,0,1,month-to-month,credit card (automatic),50.95,207.35,0.0
3466-WAESX,m,0,0,1,16,1.0,dsl,1,0,0,month-to-month,electronic check,69.1,1083.7,0.0
9281-PKKZE,f,0,1,0,46,0.0,dsl,0,0,1,month-to-month,electronic check,43.95,2007.85,0.0
3638-VBZTA,m,0,0,1,68,1.0,dsl,1,1,1,two year,bank transfer (automatic),86.5,5882.75,0.0
7459-IMVYU,m,0,0,0,38,1.0,dsl,1,1,0,month-to-month,electronic check,69.95,2657.55,0.0
7776-QWNFX,m,1,1,0,30,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),50.4,1527.5,1.0
6689-TCZHQ,f,1,0,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,78.95,378.4,1.0
8563-OYMQY,m,0,0,0,17,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),90.95,1612.2,0.0
0754-EEBDC,m,0,1,1,4,1.0,no,0,0,0,two year,mailed check,19.9,76.65,0.0
5777-ZPQNC,f,0,0,0,12,1.0,no,0,0,0,one year,electronic check,20.15,260.7,0.0
1951-IEYXM,m,0,1,1,72,1.0,dsl,1,1,1,two year,credit card (automatic),90.6,6441.85,0.0
3318-NMQXL,m,0,0,0,3,1.0,fiber optic,0,0,1,month-to-month,electronic check,92.0,266.8,0.0
3143-ILDAL,m,0,0,0,56,1.0,fiber optic,0,1,0,month-to-month,electronic check,94.45,5124.6,1.0
1022-RKXDR,f,0,0,0,41,1.0,no,0,0,0,one year,mailed check,24.85,962.25,0.0
2361-FJWNO,m,0,0,0,40,0.0,dsl,0,1,0,one year,credit card (automatic),36.0,1382.9,0.0
2272-UOINI,f,0,0,0,7,1.0,dsl,1,1,1,month-to-month,electronic check,78.5,571.05,0.0
8232-UTFOZ,m,0,0,0,69,1.0,no,0,0,0,two year,credit card (automatic),19.95,1399.35,0.0
3750-YHRYO,m,0,1,1,7,1.0,no,0,0,0,one year,mailed check,20.65,150.0,0.0
6637-KYRCV,f,0,1,1,5,0.0,dsl,0,0,0,month-to-month,electronic check,30.5,167.2,0.0
5668-MEISB,f,0,1,1,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),106.1,7657.4,0.0
0129-QMPDR,m,0,1,1,44,1.0,no,0,0,0,one year,bank transfer (automatic),20.5,865.05,0.0
7188-CBBBA,f,0,0,0,65,1.0,fiber optic,0,0,1,one year,electronic check,95.5,6153.85,0.0
5356-CSVSQ,f,0,0,0,3,1.0,dsl,0,1,1,month-to-month,electronic check,64.6,174.2,0.0
3221-CJMSG,m,0,0,0,24,1.0,dsl,0,1,0,month-to-month,credit card (automatic),51.1,1269.6,0.0
4720-VSTSI,f,0,0,0,44,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),84.8,3862.55,1.0
3219-JQRSL,f,1,1,0,72,1.0,dsl,1,1,1,two year,credit card (automatic),89.1,6352.4,0.0
2801-NISEI,m,0,0,0,24,1.0,dsl,1,1,0,month-to-month,electronic check,54.95,1348.5,0.0
3946-MHCZW,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,50.9,50.9,1.0
4623-ZKHLY,m,0,1,0,22,1.0,no,0,0,0,month-to-month,bank transfer (automatic),20.45,471.55,0.0
6732-VAILE,m,0,1,1,70,1.0,dsl,0,1,1,two year,credit card (automatic),85.95,5931.75,0.0
8201-AAXCB,m,0,1,1,25,1.0,dsl,0,0,1,month-to-month,electronic check,60.35,1404.65,0.0
7696-CFTAT,m,0,1,1,37,1.0,no,0,0,0,two year,bank transfer (automatic),19.8,726.1,0.0
1845-CSBRZ,f,1,1,1,22,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),85.35,1961.6,0.0
2123-VSCOT,f,0,1,1,59,1.0,dsl,0,1,1,two year,bank transfer (automatic),72.1,4194.85,0.0
6651-AZVTJ,m,0,1,1,49,1.0,fiber optic,0,0,1,month-to-month,electronic check,99.8,4872.45,1.0
4566-GOLUK,m,0,1,1,47,1.0,fiber optic,0,1,1,month-to-month,bank transfer (automatic),107.35,5118.95,1.0
2484-DGXPZ,f,0,1,1,31,1.0,no,0,0,0,month-to-month,mailed check,19.55,658.95,1.0
2018-QKYGT,m,0,1,1,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,81.05,81.05,0.0
2792-VPPET,m,0,0,0,3,1.0,no,0,0,0,month-to-month,electronic check,20.5,76.95,0.0
7409-JURKQ,f,0,1,0,53,1.0,fiber optic,0,1,1,one year,bank transfer (automatic),111.8,5809.75,0.0
3247-MHJKM,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,20.2,20.2,0.0
1964-SVLEA,m,0,0,0,20,1.0,no,0,0,0,one year,mailed check,19.7,415.9,0.0
4587-NUKOX,f,0,0,0,3,1.0,fiber optic,1,0,0,month-to-month,electronic check,79.1,246.5,1.0
7297-DVYGA,f,0,0,0,51,1.0,no,0,0,0,one year,bank transfer (automatic),19.85,996.95,0.0
2239-CGBUZ,f,0,1,0,51,1.0,dsl,1,1,0,one year,bank transfer (automatic),60.5,3145.15,0.0
0854-UYHZD,f,0,1,1,13,1.0,no,0,0,0,two year,mailed check,19.55,265.3,0.0
7243-LCGGZ,f,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,20.9,20.9,0.0
8267-KFGYD,m,0,0,1,1,1.0,no,0,0,0,month-to-month,mailed check,21.05,21.05,0.0
4890-VMUAV,m,0,0,0,63,1.0,dsl,1,1,0,one year,electronic check,71.5,4576.3,0.0
9261-WDCAF,m,0,0,0,3,1.0,dsl,0,0,0,month-to-month,mailed check,54.65,189.1,0.0
3764-MNMOI,m,0,0,0,46,1.0,no,0,0,0,two year,credit card (automatic),19.2,908.15,0.0
7442-YGZFK,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,credit card (automatic),49.8,49.8,0.0
0420-BWTPW,m,0,0,1,8,0.0,dsl,0,0,0,month-to-month,mailed check,25.5,215.2,1.0
8229-BUJHX,f,0,1,1,71,1.0,no,0,0,0,two year,bank transfer (automatic),20.5,1500.95,0.0
7449-HVPIV,m,0,1,1,55,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),90.4,5099.15,0.0
5504-WSIUR,f,0,0,0,70,1.0,fiber optic,0,1,0,one year,bank transfer (automatic),90.25,6385.95,0.0
8183-ONMXC,f,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.75,159.45,1.0
8466-PZBLH,m,0,1,1,67,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),104.6,6885.75,0.0
9614-RMGHA,m,0,1,0,65,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),91.85,5940.85,1.0
8735-IJJEG,m,0,1,0,14,1.0,dsl,0,0,0,month-to-month,credit card (automatic),50.2,668.85,0.0
0564-MUUQK,f,0,1,1,20,1.0,fiber optic,0,1,0,month-to-month,bank transfer (automatic),95.5,1916.2,0.0
5054-IEXZT,m,0,0,1,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.35,75.35,1.0
5834-ASPWA,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.45,75.45,1.0
0701-RFGFI,f,0,1,1,49,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),95.4,4613.95,0.0
0019-EFAEP,f,0,0,0,72,1.0,fiber optic,1,0,1,two year,bank transfer (automatic),101.3,7261.25,0.0
5619-PTMIK,f,0,1,0,46,1.0,dsl,1,0,0,month-to-month,electronic check,53.1,2459.8,0.0
3737-XBQDD,m,0,0,0,24,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),84.85,2048.8,0.0
5882-CMAZQ,f,0,1,1,5,0.0,dsl,0,1,0,month-to-month,electronic check,34.25,163.55,0.0
5846-QFDFI,f,0,1,1,33,1.0,fiber optic,0,1,0,month-to-month,credit card (automatic),88.6,2888.7,0.0
4445-KWOKW,f,0,0,0,42,1.0,dsl,1,0,0,one year,bank transfer (automatic),60.15,2421.6,0.0
3511-APPBJ,m,0,0,0,23,1.0,fiber optic,1,0,1,one year,credit card (automatic),99.95,2292.75,0.0
7967-HYCDE,m,0,0,0,8,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),70.7,553.4,0.0
2430-RRYUW,m,0,0,0,66,1.0,dsl,1,0,0,one year,mailed check,54.8,3465.7,0.0
3948-XHGNA,m,0,0,0,24,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),49.55,1210.4,1.0
3723-BFBGR,m,1,0,0,24,1.0,dsl,0,0,0,month-to-month,credit card (automatic),54.8,1291.3,0.0
0565-IYCGT,m,0,0,0,69,1.0,dsl,1,1,0,one year,credit card (automatic),78.6,5356.45,1.0
5447-WZAFP,f,0,0,0,53,1.0,fiber optic,0,0,1,one year,mailed check,100.3,5200.8,0.0
5110-CHOPY,f,0,0,0,60,0.0,dsl,1,0,1,two year,electronic check,53.6,3237.05,0.0
5445-UTODQ,f,0,1,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,81.1,576.65,1.0
4425-OWHWB,f,0,0,0,20,1.0,no,0,0,0,one year,credit card (automatic),19.35,433.75,0.0
7892-QVYKW,f,0,1,1,23,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.6,1868.4,0.0
9675-ICXCT,m,0,1,1,72,1.0,dsl,1,1,1,two year,electronic check,80.8,5728.55,0.0
1024-VRZHF,m,0,1,0,11,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.95,825.7,1.0
4703-MQYKT,m,0,0,0,21,1.0,no,0,0,0,two year,mailed check,19.6,390.4,0.0
9497-QCMMS,m,1,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,93.55,93.55,1.0
5692-ICXLW,m,1,0,0,31,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.7,2845.15,0.0
0602-DDUML,f,0,0,0,57,1.0,dsl,0,1,1,two year,mailed check,69.75,3894.4,0.0
2208-MPXIO,f,0,1,1,45,1.0,no,0,0,0,two year,bank transfer (automatic),20.0,886.4,0.0
1960-UYCNN,m,0,0,0,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,95.25,1021.55,0.0
0348-SDKOL,f,0,1,0,58,1.0,fiber optic,0,1,1,month-to-month,credit card (automatic),102.1,5885.4,1.0
3190-FZATL,m,0,0,1,14,1.0,no,0,0,0,month-to-month,mailed check,19.95,268.4,0.0
7336-RLLRH,m,0,1,0,27,1.0,dsl,1,1,1,one year,mailed check,80.85,2204.35,0.0
4373-MAVJG,f,0,1,1,14,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),90.9,1259.0,1.0
8901-HJXTF,f,0,1,1,12,0.0,dsl,0,0,0,month-to-month,mailed check,29.2,309.1,1.0
7710-JSYOA,f,0,1,1,69,1.0,fiber optic,0,1,0,two year,bank transfer (automatic),93.3,6398.05,0.0
5419-KLXBN,f,0,1,1,25,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.15,2257.75,1.0
3424-NMNBO,m,1,1,0,58,1.0,fiber optic,1,0,1,one year,electronic check,108.85,6287.25,1.0
9885-MFVSU,f,0,1,1,35,0.0,dsl,1,1,1,two year,credit card (automatic),46.35,1662.05,0.0
4514-GFCFI,f,1,0,0,16,1.0,fiber optic,0,0,1,month-to-month,electronic check,84.75,1350.15,1.0
0607-MVMGC,m,0,1,1,45,1.0,dsl,0,0,1,one year,credit card (automatic),78.75,3600.65,0.0
3365-SAIGS,f,0,0,0,17,1.0,fiber optic,0,0,1,month-to-month,electronic check,83.55,1329.15,0.0
9828-AOQLM,f,0,1,1,1,1.0,dsl,0,0,0,month-to-month,electronic check,45.7,45.7,1.0
8022-BECSI,m,0,0,0,22,1.0,no,0,0,0,one year,mailed check,19.6,422.5,0.0
8000-REIQB,f,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.95,69.95,1.0
9993-LHIEB,m,0,1,1,67,1.0,dsl,1,1,0,two year,mailed check,67.85,4627.65,0.0
0266-CLZKZ,f,0,1,1,67,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),105.65,6717.9,0.0
7615-ESMYF,f,0,1,0,2,0.0,dsl,0,0,1,month-to-month,electronic check,44.6,97.1,1.0
3858-VOBET,m,0,0,0,23,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.95,1710.45,1.0
7020-OZKXZ,f,1,0,0,9,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),75.5,637.4,0.0
3977-QCRSL,f,0,0,0,5,1.0,no,0,0,0,month-to-month,mailed check,20.15,117.95,0.0
0017-DINOC,m,0,0,0,54,0.0,dsl,1,1,1,two year,credit card (automatic),45.2,2460.55,0.0
1447-PJGGA,f,0,0,0,57,1.0,fiber optic,0,0,1,two year,electronic check,95.25,5464.65,1.0
8565-CLBZW,m,0,0,0,24,1.0,fiber optic,0,0,1,month-to-month,mailed check,89.85,2165.05,1.0
9139-WQQDY,f,0,1,1,49,1.0,fiber optic,0,0,1,one year,mailed check,100.45,4941.8,1.0
0224-HJAPT,m,0,0,0,5,1.0,dsl,0,0,0,month-to-month,electronic check,47.15,223.15,1.0
8086-OVPWV,m,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.2,181.1,1.0
9430-FRQOC,f,0,0,1,4,1.0,fiber optic,0,1,0,month-to-month,mailed check,87.1,341.45,1.0
7639-OPLNG,m,0,1,1,70,1.0,dsl,1,1,1,two year,bank transfer (automatic),79.25,5731.85,0.0
3074-GQWYX,m,0,0,0,5,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.9,357.75,1.0
1492-QGCLU,m,0,1,1,53,1.0,dsl,1,1,1,month-to-month,electronic check,85.7,4616.1,0.0
6845-RGTYS,f,0,1,0,47,1.0,fiber optic,1,0,1,month-to-month,electronic check,98.75,4533.7,1.0
7328-OWMOM,f,0,0,1,31,1.0,no,0,0,0,one year,credit card (automatic),20.1,589.25,0.0
4418-LZMSV,m,0,1,1,13,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),61.8,750.1,0.0
5155-AZQPB,f,0,1,1,28,1.0,dsl,0,0,0,month-to-month,mailed check,49.9,1410.25,0.0
8861-HGGKB,f,0,0,0,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.45,830.85,1.0
1087-GRUYI,m,0,1,0,38,1.0,no,0,0,0,two year,bank transfer (automatic),20.4,743.5,0.0
7065-YUNRY,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.3,45.3,1.0
7694-VLBWQ,m,0,1,0,67,1.0,fiber optic,0,0,1,one year,electronic check,104.1,7040.85,1.0
2546-KZAAT,m,0,1,0,52,1.0,dsl,1,0,1,one year,mailed check,75.4,3865.45,0.0
0181-RITDD,m,0,1,1,62,1.0,fiber optic,1,1,1,two year,mailed check,108.15,6825.65,0.0
5989-PGKJB,f,0,0,0,16,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.25,1340.1,0.0
4795-KTRTH,f,1,1,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,81.0,371.65,1.0
8272-ONJLV,m,0,0,0,12,1.0,fiber optic,0,0,1,one year,electronic check,95.7,1184.0,0.0
1488-PBLJN,f,0,1,1,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),116.85,8477.7,0.0
0308-GIQJT,m,1,0,0,71,1.0,fiber optic,0,1,1,one year,bank transfer (automatic),105.75,7382.85,0.0
3778-FOAQW,f,0,1,0,24,1.0,no,0,0,0,one year,mailed check,20.15,456.85,0.0
4452-ROHMO,f,0,0,0,15,1.0,no,0,0,0,two year,mailed check,19.6,331.6,0.0
6481-OGDOO,m,0,1,0,67,1.0,fiber optic,1,0,0,one year,credit card (automatic),90.6,6056.15,1.0
3090-LETTY,m,0,0,1,2,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),60.95,134.6,0.0
5349-AZPEW,f,0,1,1,5,0.0,dsl,0,0,0,month-to-month,mailed check,25.05,125.5,0.0
3753-TSEMP,f,0,1,0,15,1.0,fiber optic,0,0,1,month-to-month,electronic check,88.15,1390.6,1.0
8305-VHZBZ,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,20.2,20.2,1.0
9720-JJJOR,m,0,1,1,41,1.0,dsl,1,0,0,one year,bank transfer (automatic),60.3,2511.3,0.0
8100-HZZLJ,f,0,0,1,43,1.0,dsl,1,0,0,month-to-month,electronic check,63.95,2737.05,0.0
8775-ERLNB,m,1,1,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.3,74.3,0.0
8309-IEYJD,f,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,70.6,70.6,0.0
9172-JITSM,f,0,1,1,26,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.8,2361.8,1.0
6298-QDFNH,m,0,0,0,22,1.0,fiber optic,0,0,0,month-to-month,electronic check,79.35,1730.35,1.0
7398-HPYZQ,m,0,1,0,71,1.0,dsl,1,1,1,two year,bank transfer (automatic),90.55,6404.0,0.0
3546-GHEAE,m,0,0,0,7,1.0,no,0,0,0,two year,mailed check,19.45,165.35,0.0
7361-YPXFS,f,1,0,0,28,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),64.45,1867.6,0.0
6557-BZXLQ,m,1,0,0,16,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.65,1043.3,0.0
2550-QHZGP,m,0,0,0,7,1.0,no,0,0,0,one year,mailed check,19.5,128.6,0.0
7519-JTWQH,f,0,0,0,69,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),110.5,7455.45,0.0
2538-OIMXF,f,0,0,1,1,0.0,dsl,0,0,0,month-to-month,mailed check,24.7,24.7,0.0
8543-MSDMF,m,0,0,0,3,1.0,dsl,1,0,1,month-to-month,electronic check,77.4,206.15,0.0
9961-JBNMK,m,1,0,0,21,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.8,2030.3,1.0
1170-SASML,f,0,1,0,69,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),85.4,5869.4,0.0
4872-JCVCA,f,0,1,0,71,0.0,dsl,1,1,0,two year,bank transfer (automatic),47.6,3377.8,0.0
5346-BZCHP,f,0,1,1,69,1.0,no,0,0,0,two year,mailed check,19.4,1346.2,0.0
2038-LLMLM,f,0,0,0,48,1.0,fiber optic,0,1,1,month-to-month,electronic check,103.85,4946.05,0.0
6173-ITPWD,m,0,1,0,47,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),83.35,4065.0,1.0
9734-UYXQI,f,0,0,0,2,1.0,dsl,0,0,0,month-to-month,electronic check,49.4,106.55,1.0
1216-BGTSP,m,0,0,0,45,1.0,fiber optic,1,1,1,month-to-month,credit card (automatic),108.45,4964.7,0.0
4138-NAXED,m,0,0,0,51,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),81.0,4085.75,0.0
2189-UXTKY,f,0,1,0,22,1.0,dsl,1,1,1,month-to-month,electronic check,79.2,1742.75,1.0
0744-BIKKF,m,0,0,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),86.65,6224.8,0.0
7483-IQWIB,m,0,1,1,37,1.0,fiber optic,0,0,1,month-to-month,electronic check,92.95,3415.25,0.0
5248-KWLAR,m,0,1,1,71,1.0,dsl,1,1,1,two year,electronic check,90.35,6325.25,0.0
4958-GZWIY,m,0,1,1,7,1.0,dsl,0,0,0,month-to-month,electronic check,48.7,340.25,1.0
7996-MHXLW,f,0,0,0,66,1.0,no,0,0,0,two year,credit card (automatic),25.15,1683.6,0.0
7833-PKIHD,m,0,1,1,51,1.0,dsl,1,1,1,one year,bank transfer (automatic),76.4,3966.3,0.0
7061-OVMIM,f,0,1,1,30,1.0,no,0,0,0,one year,bank transfer (automatic),19.55,608.5,0.0
5153-RTHKF,f,0,0,0,34,1.0,fiber optic,0,0,1,month-to-month,electronic check,85.35,2896.6,0.0
1852-QSWCD,m,0,1,1,64,1.0,no,0,0,0,two year,mailed check,24.8,1514.85,0.0
4832-VRBMR,m,1,1,0,65,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),103.15,6792.45,0.0
9079-LWTFD,m,0,0,0,47,1.0,fiber optic,1,1,1,month-to-month,mailed check,100.75,4669.2,0.0
6356-ELRKD,f,0,0,0,1,1.0,fiber optic,1,0,1,month-to-month,electronic check,95.6,95.6,1.0
8624-GIOUT,f,0,0,0,49,1.0,dsl,1,0,0,month-to-month,credit card (automatic),59.75,2934.3,1.0
3392-EHMNK,f,0,1,1,67,1.0,fiber optic,0,1,1,two year,credit card (automatic),94.1,6302.8,0.0
5986-WWXDV,m,0,0,1,39,1.0,no,0,0,0,one year,bank transfer (automatic),19.35,779.2,0.0
3061-BCKYI,m,0,0,0,14,1.0,no,0,0,0,month-to-month,mailed check,19.9,283.75,0.0
6179-GJPSO,f,1,0,0,43,1.0,fiber optic,1,1,1,month-to-month,credit card (automatic),108.15,4600.7,1.0
7901-TBKJX,m,1,0,0,56,1.0,fiber optic,0,0,1,month-to-month,electronic check,101.05,5594.0,0.0
7228-PAQPD,f,0,0,0,14,1.0,dsl,0,1,0,one year,credit card (automatic),59.1,772.85,0.0
3177-LASXD,f,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,71.35,71.35,1.0
7746-QYVCO,m,0,1,1,16,1.0,dsl,1,0,0,one year,mailed check,55.85,857.8,0.0
5804-HYIEZ,m,0,1,1,70,1.0,fiber optic,1,0,1,month-to-month,electronic check,106.05,7554.05,0.0
9919-FZDED,m,1,1,0,72,1.0,dsl,1,0,1,two year,credit card (automatic),84.1,5981.65,0.0
5934-TSSAU,f,0,1,1,23,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),75.3,1702.9,0.0
3486-KHMLI,m,0,0,1,21,1.0,no,0,0,0,month-to-month,mailed check,24.7,467.15,0.0
4897-QSUYC,f,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,20.15,20.15,1.0
1084-UQCHV,m,0,0,1,1,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,69.75,1.0
8290-YWKHZ,f,1,1,0,32,1.0,fiber optic,0,0,1,month-to-month,electronic check,93.2,2931.0,1.0
2955-BJZHG,m,0,1,1,17,1.0,fiber optic,0,0,1,month-to-month,electronic check,80.85,1400.85,1.0
3806-DXQOM,f,0,0,0,4,0.0,dsl,1,0,0,month-to-month,electronic check,33.65,137.85,1.0
